VG,ID,IG,VD
-3.40E-01,4.19E-02,3.90E-13,5.00E-02
-3.30E-01,4.19E-02,5.00E-13,5.00E-02
-3.20E-01,4.19E-02,8.10E-13,5.00E-02
-3.10E-01,4.19E-02,1.21E-12,5.00E-02
-3.00E-01,4.19E-02,1.12E-12,5.00E-02
-2.90E-01,4.20E-02,8.60E-13,5.00E-02
-2.80E-01,4.20E-02,7.20E-13,5.00E-02
-2.70E-01,4.20E-02,7.10E-13,5.00E-02
-2.60E-01,4.20E-02,7.70E-13,5.00E-02
-2.50E-01,4.20E-02,7.00E-13,5.00E-02
-2.40E-01,4.20E-02,8.30E-13,5.00E-02
-2.30E-01,4.21E-02,8.60E-13,5.00E-02
-2.20E-01,4.21E-02,1.00E-12,5.00E-02
-2.10E-01,4.21E-02,1.02E-12,5.00E-02
-2.00E-01,4.21E-02,9.40E-13,5.00E-02
-1.90E-01,4.21E-02,9.90E-13,5.00E-02
-1.80E-01,4.21E-02,1.13E-12,5.00E-02
-1.70E-01,4.22E-02,1.09E-12,5.00E-02
-1.60E-01,4.22E-02,1.11E-12,5.00E-02
-1.50E-01,4.22E-02,1.22E-12,5.00E-02
-1.40E-01,4.22E-02,1.07E-12,5.00E-02
-1.30E-01,4.22E-02,9.80E-13,5.00E-02
-1.20E-01,4.22E-02,1.05E-12,5.00E-02
-1.10E-01,4.23E-02,8.40E-13,5.00E-02
-1.00E-01,4.23E-02,7.00E-13,5.00E-02
-9.00E-02,4.23E-02,8.50E-13,5.00E-02
-8.00E-02,4.23E-02,8.30E-13,5.00E-02
-7.00E-02,4.23E-02,1.01E-12,5.00E-02
-6.00E-02,4.23E-02,1.02E-12,5.00E-02
-5.00E-02,4.23E-02,1.03E-12,5.00E-02
-4.00E-02,4.24E-02,1.10E-12,5.00E-02
-3.00E-02,4.24E-02,1.11E-12,5.00E-02
-2.00E-02,4.24E-02,8.70E-13,5.00E-02
-1.00E-02,4.24E-02,7.80E-13,5.00E-02
0.00E+00,4.24E-02,1.07E-12,5.00E-02
