VG,ID,IG,VD
-3.50E-01,3.31E-02,-2.10E-11,5.00E-02
-3.40E-01,3.32E-02,-2.03E-11,5.00E-02
-3.30E-01,3.32E-02,-1.96E-11,5.00E-02
-3.20E-01,3.32E-02,-1.93E-11,5.00E-02
-3.10E-01,3.32E-02,-1.88E-11,5.00E-02
-3.00E-01,3.32E-02,-1.79E-11,5.00E-02
-2.90E-01,3.32E-02,-1.75E-11,5.00E-02
-2.80E-01,3.32E-02,-1.69E-11,5.00E-02
-2.70E-01,3.33E-02,-1.60E-11,5.00E-02
-2.60E-01,3.33E-02,-1.55E-11,5.00E-02
-2.50E-01,3.33E-02,-1.51E-11,5.00E-02
-2.40E-01,3.33E-02,-1.43E-11,5.00E-02
-2.30E-01,3.33E-02,-1.36E-11,5.00E-02
-2.20E-01,3.33E-02,-1.31E-11,5.00E-02
-2.10E-01,3.33E-02,-1.26E-11,5.00E-02
-2.00E-01,3.33E-02,-1.19E-11,5.00E-02
-1.90E-01,3.34E-02,-1.15E-11,5.00E-02
-1.80E-01,3.34E-02,-1.09E-11,5.00E-02
-1.70E-01,3.34E-02,-1.00E-11,5.00E-02
-1.60E-01,3.34E-02,-9.33E-12,5.00E-02
-1.50E-01,3.34E-02,-9.00E-12,5.00E-02
-1.40E-01,3.34E-02,-8.45E-12,5.00E-02
-1.30E-01,3.34E-02,-7.69E-12,5.00E-02
-1.20E-01,3.34E-02,-6.92E-12,5.00E-02
-1.10E-01,3.34E-02,-6.45E-12,5.00E-02
-1.00E-01,3.35E-02,-5.88E-12,5.00E-02
-9.00E-02,3.35E-02,-5.26E-12,5.00E-02
-8.00E-02,3.35E-02,-4.64E-12,5.00E-02
-7.00E-02,3.35E-02,-3.98E-12,5.00E-02
-6.00E-02,3.35E-02,-3.41E-12,5.00E-02
-5.00E-02,3.35E-02,-2.72E-12,5.00E-02
-4.00E-02,3.35E-02,-2.38E-12,5.00E-02
-3.00E-02,3.35E-02,-1.68E-12,5.00E-02
-2.00E-02,3.35E-02,-1.06E-12,5.00E-02
-1.00E-02,3.36E-02,-4.80E-13,5.00E-02
0.00E+00,3.36E-02,-1.00E-14,5.00E-02
