VG,ID,IG,VD
-3.30E-01,4.88E-02,5.00E-14,5.00E-02
-3.20E-01,4.89E-02,2.50E-13,5.00E-02
-3.10E-01,4.89E-02,3.00E-13,5.00E-02
-3.00E-01,4.89E-02,5.00E-14,5.00E-02
-2.90E-01,4.89E-02,-5.00E-14,5.00E-02
-2.80E-01,4.90E-02,-9.00E-14,5.00E-02
-2.70E-01,4.90E-02,-2.00E-13,5.00E-02
-2.60E-01,4.90E-02,-1.20E-13,5.00E-02
-2.50E-01,4.90E-02,0.00E+00,5.00E-02
-2.40E-01,4.91E-02,2.00E-14,5.00E-02
-2.30E-01,4.91E-02,5.00E-14,5.00E-02
-2.20E-01,4.91E-02,1.60E-13,5.00E-02
-2.10E-01,4.91E-02,2.90E-13,5.00E-02
-2.00E-01,4.92E-02,2.50E-13,5.00E-02
-1.90E-01,4.92E-02,4.90E-13,5.00E-02
-1.80E-01,4.92E-02,3.70E-13,5.00E-02
-1.70E-01,4.92E-02,4.00E-13,5.00E-02
-1.60E-01,4.92E-02,8.20E-13,5.00E-02
-1.50E-01,4.93E-02,1.07E-12,5.00E-02
-1.40E-01,4.93E-02,9.20E-13,5.00E-02
-1.30E-01,4.93E-02,8.00E-13,5.00E-02
-1.20E-01,4.93E-02,8.30E-13,5.00E-02
-1.10E-01,4.94E-02,8.30E-13,5.00E-02
-1.00E-01,4.94E-02,9.70E-13,5.00E-02
-9.00E-02,4.94E-02,9.00E-13,5.00E-02
-8.00E-02,4.94E-02,6.80E-13,5.00E-02
-7.00E-02,4.94E-02,5.70E-13,5.00E-02
-6.00E-02,4.95E-02,5.80E-13,5.00E-02
-5.00E-02,4.95E-02,3.60E-13,5.00E-02
-4.00E-02,4.95E-02,4.00E-13,5.00E-02
-3.00E-02,4.95E-02,4.30E-13,5.00E-02
-2.00E-02,4.95E-02,4.20E-13,5.00E-02
-1.00E-02,4.96E-02,2.80E-13,5.00E-02
0.00E+00,4.96E-02,2.80E-13,5.00E-02
